"","GENEID","SYMBOL","TXID"
"7026","ENSG00000109756","RAPGEF2","ENST00000512056"
"7027","ENSG00000109756","RAPGEF2","ENST00000502485"
"7028","ENSG00000109756","RAPGEF2","ENST00000510253"
"7029","ENSG00000109756","RAPGEF2","ENST00000505026"
"7030","ENSG00000109756","RAPGEF2","ENST00000509891"
"7031","ENSG00000255491","RP11-1082L8.3","ENST00000533516"
"7032","ENSG00000255491","RP11-1082L8.3","ENST00000533496"
"7033","ENSG00000114251","WNT5A","ENST00000474267"
"7034","ENSG00000114251","WNT5A","ENST00000493406"
"7035","ENSG00000114251","WNT5A","ENST00000497027"
"7036","ENSG00000114251","WNT5A","ENST00000482079"
"7037","ENSG00000114251","WNT5A","ENST00000497817"
"7038","ENSG00000114251","WNT5A","ENST00000624674"
"7039","ENSG00000114251","WNT5A","ENST00000264634"
"7040","ENSG00000114251","WNT5A","ENST00000614415"
"7041","ENSG00000117620","SLC35A3","ENST00000465289"
"7042","ENSG00000117620","SLC35A3","ENST00000533028"
"7043","ENSG00000117620","SLC35A3","ENST00000427993"
"7044","ENSG00000117620","SLC35A3","ENST00000370153"
"7045","ENSG00000117620","SLC35A3","ENST00000532693"
"7046","ENSG00000117620","SLC35A3","ENST00000422078"
"7047","ENSG00000117620","SLC35A3","ENST00000370155"
"7048","ENSG00000153814","JAZF1","ENST00000427814"
"7049","ENSG00000153814","JAZF1","ENST00000283928"
"7050","ENSG00000153814","JAZF1","ENST00000466516"
"7051","ENSG00000153814","JAZF1","ENST00000430432"
"7052","ENSG00000153814","JAZF1","ENST00000447620"
"7053","ENSG00000153814","JAZF1","ENST00000452993"
"7054","ENSG00000153814","JAZF1","ENST00000420835"
"7055","ENSG00000153814","JAZF1","ENST00000454041"
"7056","ENSG00000116489","CAPZA1","ENST00000263168"
"7057","ENSG00000116489","CAPZA1","ENST00000485542"
"7058","ENSG00000116489","CAPZA1","ENST00000476936"
"7059","ENSG00000116489","CAPZA1","ENST00000498626"
"7060","ENSG00000116489","CAPZA1","ENST00000466066"
"7061","ENSG00000116489","CAPZA1","ENST00000476820"
"7062","ENSG00000244509","APOBEC3C","ENST00000361441"
"7063","ENSG00000244509","APOBEC3C","ENST00000428892"
"7064","ENSG00000172936","MYD88","ENST00000396334"
"7065","ENSG00000172936","MYD88","ENST00000424893"
"7066","ENSG00000172936","MYD88","ENST00000416282"
"7067","ENSG00000172936","MYD88","ENST00000460295"
"7068","ENSG00000172936","MYD88","ENST00000495303"
"7069","ENSG00000172936","MYD88","ENST00000443433"
"7070","ENSG00000172936","MYD88","ENST00000421516"
"7071","ENSG00000172936","MYD88","ENST00000481122"
"7072","ENSG00000172936","MYD88","ENST00000484513"
"7073","ENSG00000172936","MYD88","ENST00000463956"
"7074","ENSG00000172936","MYD88","ENST00000417037"
"7075","LRG_157","MYD88","LRG_157t1"
"7076","ENSG00000089127","OAS1","ENST00000202917"
"7077","ENSG00000089127","OAS1","ENST00000445409"
"7078","ENSG00000089127","OAS1","ENST00000452357"
"7079","ENSG00000089127","OAS1","ENST00000550883"
"7080","ENSG00000089127","OAS1","ENST00000549820"
"7081","ENSG00000089127","OAS1","ENST00000551241"
"7082","ENSG00000089127","OAS1","ENST00000553185"
"7083","ENSG00000089127","OAS1","ENST00000550689"
"7084","ENSG00000089127","OAS1","ENST00000553152"
"7085","ENSG00000089127","OAS1","ENST00000552526"
"7086","ENSG00000089127","OAS1","ENST00000540589"
"7087","ENSG00000229152","ANKRD10-IT1","ENST00000426991"
"7088","ENSG00000164654","MIOS","ENST00000340080"
"7089","ENSG00000164654","MIOS","ENST00000405785"
"7090","ENSG00000164654","MIOS","ENST00000433635"
"7091","ENSG00000164654","MIOS","ENST00000456533"
"7092","ENSG00000164654","MIOS","ENST00000433056"
"7093","ENSG00000164654","MIOS","ENST00000445169"
"7094","ENSG00000164654","MIOS","ENST00000461907"
"7095","ENSG00000164654","MIOS","ENST00000493227"
"7096","ENSG00000164654","MIOS","ENST00000479694"
"7097","ENSG00000167721","TSR1","ENST00000301364"
"7098","ENSG00000167721","TSR1","ENST00000575049"
"7099","ENSG00000167721","TSR1","ENST00000576112"
"7100","ENSG00000167721","TSR1","ENST00000571806"
"7101","ENSG00000167721","TSR1","ENST00000576202"
"7102","ENSG00000259276","RP11-815J21.3","ENST00000560712"
"7103","ENSG00000232618","RP11-439L18.1","ENST00000417650"
"7104","ENSG00000134686","PHC2","ENST00000485928"
"7105","ENSG00000134686","PHC2","ENST00000373418"
"7106","ENSG00000134686","PHC2","ENST00000373422"
"7107","ENSG00000134686","PHC2","ENST00000257118"
"7108","ENSG00000134686","PHC2","ENST00000467894"
"7109","ENSG00000134686","PHC2","ENST00000486897"
"7110","ENSG00000134686","PHC2","ENST00000493483"
"7111","ENSG00000134686","PHC2","ENST00000473158"
"7112","ENSG00000134686","PHC2","ENST00000459964"
"7113","ENSG00000134686","PHC2","ENST00000468406"
"7114","ENSG00000134686","PHC2","ENST00000484692"
"7115","ENSG00000134686","PHC2","ENST00000431992"
"7116","ENSG00000134686","PHC2","ENST00000583214"
"7117","ENSG00000100280","AP1B1","ENST00000482818"
"7118","ENSG00000100280","AP1B1","ENST00000405198"
"7119","ENSG00000100280","AP1B1","ENST00000317368"
"7120","ENSG00000100280","AP1B1","ENST00000402502"
"7121","ENSG00000100280","AP1B1","ENST00000472057"
"7122","ENSG00000100280","AP1B1","ENST00000421126"
"7123","ENSG00000100280","AP1B1","ENST00000415756"
"7124","ENSG00000100280","AP1B1","ENST00000473606"
"7125","ENSG00000100280","AP1B1","ENST00000432560"
"7126","ENSG00000100280","AP1B1","ENST00000357586"
"7127","ENSG00000100280","AP1B1","ENST00000415447"
"7128","ENSG00000148429","USP6NL","ENST00000609104"
"7129","ENSG00000148429","USP6NL","ENST00000379237"
"7130","ENSG00000148429","USP6NL","ENST00000443016"
"7131","ENSG00000148429","USP6NL","ENST00000609853"
"7132","ENSG00000148429","USP6NL","ENST00000606752"
"7133","ENSG00000148429","USP6NL","ENST00000277575"
"7134","ENSG00000118217","ATF6","ENST00000367942"
"7135","ENSG00000118217","ATF6","ENST00000476437"
"7136","ENSG00000130811","EIF3G","ENST00000253108"
"7137","ENSG00000130811","EIF3G","ENST00000593054"
"7138","ENSG00000130811","EIF3G","ENST00000590158"
"7139","ENSG00000130811","EIF3G","ENST00000589454"
"7140","ENSG00000130811","EIF3G","ENST00000587146"
"7141","ENSG00000130811","EIF3G","ENST00000588709"
"7142","ENSG00000130811","EIF3G","ENST00000589009"
"7143","ENSG00000130811","EIF3G","ENST00000593066"
"7144","ENSG00000130811","EIF3G","ENST00000589674"
"7145","ENSG00000130811","EIF3G","ENST00000593095"
"7146","ENSG00000130811","EIF3G","ENST00000587993"
"7147","ENSG00000130811","EIF3G","ENST00000590940"
"7148","ENSG00000130811","EIF3G","ENST00000587681"
"7149","ENSG00000130811","EIF3G","ENST00000587168"
"7150","ENSG00000130811","EIF3G","ENST00000592485"
"7151","ENSG00000188313","PLSCR1","ENST00000342435"
"7152","ENSG00000188313","PLSCR1","ENST00000493432"
"7153","ENSG00000188313","PLSCR1","ENST00000463777"
"7154","ENSG00000188313","PLSCR1","ENST00000487389"
"7155","ENSG00000188313","PLSCR1","ENST00000468985"
"7156","ENSG00000188313","PLSCR1","ENST00000448787"
"7157","ENSG00000188313","PLSCR1","ENST00000488253"
"7158","ENSG00000188313","PLSCR1","ENST00000489775"
"7159","ENSG00000188313","PLSCR1","ENST00000483300"
"7160","ENSG00000188313","PLSCR1","ENST00000484560"
"7161","ENSG00000188313","PLSCR1","ENST00000478267"
"7162","ENSG00000188313","PLSCR1","ENST00000470496"
"7163","ENSG00000188313","PLSCR1","ENST00000462666"
"7164","ENSG00000188313","PLSCR1","ENST00000486631"
"7165","ENSG00000188313","PLSCR1","ENST00000472349"
"7166","ENSG00000188313","PLSCR1","ENST00000494568"
"7167","ENSG00000188313","PLSCR1","ENST00000490745"
"7168","ENSG00000188313","PLSCR1","ENST00000469266"
"7169","ENSG00000188313","PLSCR1","ENST00000477974"
"7170","ENSG00000169105","CHST14","ENST00000306243"
"7171","ENSG00000169105","CHST14","ENST00000559991"
"7172","LRG_600","CHST14","LRG_600t1"
"7173","ENSG00000270575","RP11-21M7.2","ENST00000605307"
"7174","ENSG00000114841","DNAH1","ENST00000486752"
"7175","ENSG00000114841","DNAH1","ENST00000420323"
"7176","ENSG00000114841","DNAH1","ENST00000497875"
"7177","ENSG00000114841","DNAH1","ENST00000466628"
"7178","ENSG00000114841","DNAH1","ENST00000488988"
"7179","ENSG00000114841","DNAH1","ENST00000490713"
"7180","ENSG00000114841","DNAH1","ENST00000480649"
"7181","ENSG00000114841","DNAH1","ENST00000487254"
"7182","ENSG00000152457","DCLRE1C","ENST00000378289"
"7183","ENSG00000152457","DCLRE1C","ENST00000378246"
"7184","ENSG00000152457","DCLRE1C","ENST00000357717"
"7185","ENSG00000152457","DCLRE1C","ENST00000378249"
"7186","ENSG00000152457","DCLRE1C","ENST00000396817"
"7187","ENSG00000152457","DCLRE1C","ENST00000378255"
"7188","ENSG00000152457","DCLRE1C","ENST00000378254"
"7189","ENSG00000152457","DCLRE1C","ENST00000378278"
"7190","ENSG00000152457","DCLRE1C","ENST00000378258"
"7191","ENSG00000152457","DCLRE1C","ENST00000378242"
"7192","ENSG00000152457","DCLRE1C","ENST00000492201"
"7193","ENSG00000152457","DCLRE1C","ENST00000489845"
"7194","ENSG00000152457","DCLRE1C","ENST00000489161"
"7195","ENSG00000152457","DCLRE1C","ENST00000418843"
"7196","ENSG00000152457","DCLRE1C","ENST00000378241"
"7197","ENSG00000152457","DCLRE1C","ENST00000456122"
"7198","LRG_54","DCLRE1C","LRG_54t1"
"7199","ENSG00000256571","RP11-274J7.2","ENST00000541870"
"7200","ENSG00000172081","MOB3A","ENST00000357066"
"7201","ENSG00000172081","MOB3A","ENST00000592143"
"7202","ENSG00000172081","MOB3A","ENST00000592280"
"7203","ENSG00000172081","MOB3A","ENST00000591638"
"7204","ENSG00000172081","MOB3A","ENST00000591326"
"7205","ENSG00000172081","MOB3A","ENST00000591236"
"7206","ENSG00000172081","MOB3A","ENST00000589902"
"7207","ENSG00000172081","MOB3A","ENST00000586676"
"7208","ENSG00000172081","MOB3A","ENST00000588048"
"7209","ENSG00000106615","RHEB","ENST00000262187"
"7210","ENSG00000106615","RHEB","ENST00000472642"
"7211","ENSG00000106615","RHEB","ENST00000478470"
"7212","ENSG00000106615","RHEB","ENST00000496004"
"7213","ENSG00000106615","RHEB","ENST00000470072"
"7214","ENSG00000106615","RHEB","ENST00000470370"
"7215","ENSG00000106615","RHEB","ENST00000482053"
"7216","ENSG00000272211","RP11-347P5.1","ENST00000606818"
"7217","ENSG00000153179","RASSF3","ENST00000637125"
"7218","ENSG00000153179","RASSF3","ENST00000636333"
"7219","ENSG00000153179","RASSF3","ENST00000283172"
"7220","ENSG00000153179","RASSF3","ENST00000542104"
"7221","ENSG00000153179","RASSF3","ENST00000540088"
"7222","ENSG00000153179","RASSF3","ENST00000336061"
"7223","ENSG00000189067","LITAF","ENST00000571688"
"7224","ENSG00000189067","LITAF","ENST00000413364"
"7225","ENSG00000189067","LITAF","ENST00000339430"
"7226","ENSG00000189067","LITAF","ENST00000570904"
"7227","ENSG00000189067","LITAF","ENST00000571459"
"7228","ENSG00000189067","LITAF","ENST00000575426"
"7229","ENSG00000189067","LITAF","ENST00000573332"
"7230","ENSG00000189067","LITAF","ENST00000572255"
"7231","ENSG00000189067","LITAF","ENST00000576036"
"7232","ENSG00000189067","LITAF","ENST00000574763"
"7233","ENSG00000189067","LITAF","ENST00000571627"
"7234","ENSG00000189067","LITAF","ENST00000570798"
"7235","ENSG00000189067","LITAF","ENST00000574701"
"7236","ENSG00000189067","LITAF","ENST00000571976"
"7237","ENSG00000189067","LITAF","ENST00000574703"
"7238","ENSG00000189067","LITAF","ENST00000574848"
"7239","ENSG00000189067","LITAF","ENST00000571277"
"7240","ENSG00000189067","LITAF","ENST00000576334"
"7241","ENSG00000189067","LITAF","ENST00000620789"
"7242","ENSG00000189067","LITAF","ENST00000622633"
"7243","ENSG00000189067","LITAF","ENST00000381810"
"7244","LRG_253","LITAF","LRG_253t1"
"7245","ENSG00000152601","MBNL1","ENST00000477171"
"7246","ENSG00000152601","MBNL1","ENST00000355460"
"7247","ENSG00000152601","MBNL1","ENST00000461436"
"7248","ENSG00000152601","MBNL1","ENST00000495875"
"7249","ENSG00000152601","MBNL1","ENST00000493459"
"7250","ENSG00000152601","MBNL1","ENST00000324210"
"7251","ENSG00000152601","MBNL1","ENST00000459747"
"7252","ENSG00000152601","MBNL1","ENST00000460591"
"7253","ENSG00000152601","MBNL1","ENST00000466565"
"7254","ENSG00000152601","MBNL1","ENST00000498502"
"7255","ENSG00000152601","MBNL1","ENST00000485910"
"7256","ENSG00000152601","MBNL1","ENST00000463374"
"7257","ENSG00000152601","MBNL1","ENST00000465907"
"7258","ENSG00000152601","MBNL1","ENST00000492948"
"7259","ENSG00000152601","MBNL1","ENST00000485509"
"7260","ENSG00000152601","MBNL1","ENST00000464596"
"7261","ENSG00000152601","MBNL1","ENST00000460166"
"7262","ENSG00000152601","MBNL1","ENST00000478535"
"7263","ENSG00000152601","MBNL1","ENST00000497971"
"7264","ENSG00000152601","MBNL1","ENST00000282486"
"7265","ENSG00000152601","MBNL1","ENST00000545754"
"7266","ENSG00000152601","MBNL1","ENST00000357472"
"7267","ENSG00000152601","MBNL1","ENST00000324196"
"7268","ENSG00000152601","MBNL1","ENST00000282488"
"7269","ENSG00000156697","UTP14A","ENST00000394422"
"7270","ENSG00000156697","UTP14A","ENST00000427972"
"7271","ENSG00000156697","UTP14A","ENST00000498179"
"7272","ENSG00000156697","UTP14A","ENST00000425117"
"7273","ENSG00000153551","CMTM7","ENST00000334983"
"7274","ENSG00000153551","CMTM7","ENST00000349718"
"7275","ENSG00000153551","CMTM7","ENST00000454304"
"7276","ENSG00000153551","CMTM7","ENST00000465248"
"7277","ENSG00000153551","CMTM7","ENST00000487007"
"7278","ENSG00000153551","CMTM7","ENST00000464689"
"7279","ENSG00000107554","DNMBP","ENST00000543621"
"7280","ENSG00000107554","DNMBP","ENST00000636706"
"7281","ENSG00000107554","DNMBP","ENST00000324109"
"7282","ENSG00000107554","DNMBP","ENST00000472036"
"7283","ENSG00000072274","TFRC","ENST00000426789"
"7284","ENSG00000072274","TFRC","ENST00000420415"
"7285","ENSG00000072274","TFRC","ENST00000360110"
"7286","ENSG00000072274","TFRC","ENST00000392396"
"7287","ENSG00000072274","TFRC","ENST00000463047"
"7288","ENSG00000072274","TFRC","ENST00000475593"
"7289","ENSG00000072274","TFRC","ENST00000483983"
"7290","ENSG00000072274","TFRC","ENST00000463356"
"7291","ENSG00000072274","TFRC","ENST00000482479"
"7292","ENSG00000072274","TFRC","ENST00000465288"
"7293","ENSG00000072274","TFRC","ENST00000477148"
"7294","ENSG00000072274","TFRC","ENST00000464368"
"7295","ENSG00000072274","TFRC","ENST00000491658"
"7296","ENSG00000072274","TFRC","ENST00000421258"
"7297","ENSG00000072274","TFRC","ENST00000464011"
"7298","ENSG00000198951","NAGA","ENST00000396398"
"7299","ENSG00000198951","NAGA","ENST00000403363"
"7300","ENSG00000198951","NAGA","ENST00000402937"
"7301","ENSG00000135723","FHOD1","ENST00000569085"
"7302","ENSG00000135723","FHOD1","ENST00000258201"
"7303","ENSG00000135723","FHOD1","ENST00000567752"
"7304","ENSG00000135723","FHOD1","ENST00000566006"
"7305","ENSG00000135723","FHOD1","ENST00000567561"
"7306","ENSG00000135723","FHOD1","ENST00000567509"
"7307","ENSG00000135723","FHOD1","ENST00000569888"
"7308","ENSG00000135723","FHOD1","ENST00000561922"
"7309","ENSG00000135723","FHOD1","ENST00000568595"
"7310","ENSG00000135723","FHOD1","ENST00000562266"
"7311","ENSG00000260228","RP11-483P21.2","ENST00000565714"
"7312","ENSG00000260228","RP11-483P21.2","ENST00000567342"
"7313","ENSG00000260228","RP11-483P21.2","ENST00000565064"
"7314","ENSG00000260228","RP11-483P21.2","ENST00000561599"
"7315","ENSG00000100266","PACSIN2","ENST00000507586"
"7316","ENSG00000100266","PACSIN2","ENST00000263246"
"7317","ENSG00000100266","PACSIN2","ENST00000407585"
"7318","ENSG00000100266","PACSIN2","ENST00000403744"
"7319","ENSG00000100266","PACSIN2","ENST00000402229"
"7320","ENSG00000100266","PACSIN2","ENST00000634914"
"7321","ENSG00000100266","PACSIN2","ENST00000453643"
"7322","ENSG00000100266","PACSIN2","ENST00000418133"
"7323","ENSG00000100266","PACSIN2","ENST00000422336"
"7324","ENSG00000100266","PACSIN2","ENST00000445706"
"7325","ENSG00000100266","PACSIN2","ENST00000453079"
"7326","ENSG00000100266","PACSIN2","ENST00000337959"
"7327","ENSG00000101577","LPIN2","ENST00000261596"
"7328","ENSG00000101577","LPIN2","ENST00000584294"
"7329","ENSG00000101577","LPIN2","ENST00000584915"
"7330","ENSG00000101577","LPIN2","ENST00000581568"
"7331","LRG_174","LPIN2","LRG_174t1"
"7332","ENSG00000159322","ADPGK","ENST00000569693"
"7333","ENSG00000159322","ADPGK","ENST00000567941"
"7334","ENSG00000159322","ADPGK","ENST00000569534"
"7335","ENSG00000159322","ADPGK","ENST00000311669"
"7336","ENSG00000159322","ADPGK","ENST00000562621"
"7337","ENSG00000159322","ADPGK","ENST00000563907"
"7338","ENSG00000159322","ADPGK","ENST00000569517"
"7339","ENSG00000159322","ADPGK","ENST00000567733"
"7340","ENSG00000159322","ADPGK","ENST00000565814"
"7341","ENSG00000159322","ADPGK","ENST00000569058"
"7342","ENSG00000159322","ADPGK","ENST00000566509"
"7343","ENSG00000159322","ADPGK","ENST00000562286"
"7344","ENSG00000159322","ADPGK","ENST00000562823"
"7345","ENSG00000159322","ADPGK","ENST00000456471"
"7346","ENSG00000226159","LINC01375","ENST00000428485"
"7347","ENSG00000224093","RP5-1033H22.2","ENST00000431770"
"7348","ENSG00000224093","RP5-1033H22.2","ENST00000427243"
"7349","ENSG00000224093","RP5-1033H22.2","ENST00000417401"
"7350","ENSG00000224093","RP5-1033H22.2","ENST00000412628"
"7351","ENSG00000224093","RP5-1033H22.2","ENST00000446684"
"7352","ENSG00000272367","CTC-428H11.2","ENST00000607486"
"7353","ENSG00000165140","FBP1","ENST00000375326"
"7354","ENSG00000165140","FBP1","ENST00000414122"
"7355","ENSG00000165140","FBP1","ENST00000415431"
"7356","ENSG00000164056","SPRY1","ENST00000505319"
"7357","ENSG00000164056","SPRY1","ENST00000339241"
"7358","ENSG00000164056","SPRY1","ENST00000515726"
"7359","ENSG00000164056","SPRY1","ENST00000507703"
"7360","ENSG00000164056","SPRY1","ENST00000394339"
"7361","ENSG00000164056","SPRY1","ENST00000508849"
"7362","ENSG00000164056","SPRY1","ENST00000610581"
"7363","ENSG00000164056","SPRY1","ENST00000622283"
"7364","ENSG00000070770","CSNK2A2","ENST00000566813"
"7365","ENSG00000070770","CSNK2A2","ENST00000262506"
"7366","ENSG00000070770","CSNK2A2","ENST00000567730"
"7367","ENSG00000070770","CSNK2A2","ENST00000563307"
"7368","ENSG00000070770","CSNK2A2","ENST00000562367"
"7369","ENSG00000070770","CSNK2A2","ENST00000565188"
"7370","ENSG00000234771","SLC25A25-AS1","ENST00000418747"
"7371","ENSG00000233058","LINC00884","ENST00000448892"
"7372","ENSG00000233058","LINC00884","ENST00000437597"
"7373","ENSG00000134061","CD180","ENST00000256447"
"7374","ENSG00000134061","CD180","ENST00000515027"
"7375","ENSG00000176853","FAM91A1","ENST00000521166"
"7376","ENSG00000176853","FAM91A1","ENST00000334705"
"7377","ENSG00000176853","FAM91A1","ENST00000519721"
"7378","ENSG00000176853","FAM91A1","ENST00000521704"
"7379","ENSG00000176853","FAM91A1","ENST00000517912"
"7380","ENSG00000176853","FAM91A1","ENST00000518333"
"7381","ENSG00000176853","FAM91A1","ENST00000518976"
"7382","ENSG00000176853","FAM91A1","ENST00000520246"
"7383","ENSG00000111877","MCM9","ENST00000316316"
"7384","ENSG00000111877","MCM9","ENST00000458674"
"7385","ENSG00000111877","MCM9","ENST00000505485"
"7386","ENSG00000111877","MCM9","ENST00000368478"
"7387","ENSG00000111877","MCM9","ENST00000436788"
"7388","ENSG00000111877","MCM9","ENST00000316068"
"7389","ENSG00000111877","MCM9","ENST00000425154"
"7390","ENSG00000111877","MCM9","ENST00000505446"
"7391","ENSG00000111877","MCM9","ENST00000619706"
"7392","ENSG00000270164","LINC01480","ENST00000597199"
"7393","ENSG00000270164","LINC01480","ENST00000487420"
"7394","ENSG00000270164","LINC01480","ENST00000483481"
"7395","ENSG00000270164","LINC01480","ENST00000494375"
"7396","ENSG00000280540","LINC01480","ENST00000627312"
"7397","ENSG00000280540","LINC01480","ENST00000625867"
"7398","ENSG00000280540","LINC01480","ENST00000626501"
"7399","ENSG00000280540","LINC01480","ENST00000627389"
"7400","ENSG00000146376","ARHGAP18","ENST00000368149"
"7401","ENSG00000146376","ARHGAP18","ENST00000483367"
"7402","ENSG00000146376","ARHGAP18","ENST00000463225"
"7403","ENSG00000004948","CALCR","ENST00000421592"
"7404","ENSG00000004948","CALCR","ENST00000394441"
"7405","ENSG00000004948","CALCR","ENST00000426151"
"7406","ENSG00000004948","CALCR","ENST00000423724"
"7407","ENSG00000004948","CALCR","ENST00000415529"
"7408","ENSG00000004948","CALCR","ENST00000359558"
"7409","ENSG00000004948","CALCR","ENST00000360249"
"7410","ENSG00000164125","FAM198B","ENST00000585682"
"7411","ENSG00000164125","FAM198B","ENST00000296530"
"7412","ENSG00000164125","FAM198B","ENST00000393807"
"7413","ENSG00000164125","FAM198B","ENST00000590648"
"7414","ENSG00000164125","FAM198B","ENST00000592586"
"7415","ENSG00000164125","FAM198B","ENST00000593260"
"7416","ENSG00000164125","FAM198B","ENST00000589306"
"7417","ENSG00000164125","FAM198B","ENST00000592057"
"7418","ENSG00000164125","FAM198B","ENST00000587787"
"7419","ENSG00000163961","RNF168","ENST00000318037"
"7420","ENSG00000163961","RNF168","ENST00000437070"
"7421","LRG_185","RNF168","LRG_185t1"
"7422","ENSG00000135535","CD164","ENST00000415861"
"7423","ENSG00000135535","CD164","ENST00000413644"
"7424","ENSG00000135535","CD164","ENST00000324953"
"7425","ENSG00000135535","CD164","ENST00000310786"
"7426","ENSG00000135535","CD164","ENST00000275080"
"7427","ENSG00000135535","CD164","ENST00000499860"
"7428","ENSG00000135535","CD164","ENST00000512821"
"7429","ENSG00000135535","CD164","ENST00000504373"
"7430","ENSG00000135535","CD164","ENST00000506649"
"7431","ENSG00000135535","CD164","ENST00000512212"
"7432","ENSG00000162419","GMEB1","ENST00000373816"
"7433","ENSG00000162419","GMEB1","ENST00000361872"
"7434","ENSG00000162419","GMEB1","ENST00000294409"
"7435","ENSG00000162419","GMEB1","ENST00000480454"
"7436","ENSG00000237248","LINC00987","ENST00000427111"
"7437","ENSG00000133112","TPT1","ENST00000530705"
"7438","ENSG00000133112","TPT1","ENST00000379056"
"7439","ENSG00000133112","TPT1","ENST00000528619"
"7440","ENSG00000133112","TPT1","ENST00000529421"
"7441","ENSG00000133112","TPT1","ENST00000484604"
"7442","ENSG00000133112","TPT1","ENST00000533567"
"7443","ENSG00000133112","TPT1","ENST00000490277"
"7444","ENSG00000133112","TPT1","ENST00000530245"
"7445","ENSG00000133112","TPT1","ENST00000379060"
"7446","ENSG00000133112","TPT1","ENST00000379055"
"7447","ENSG00000133112","TPT1","ENST00000309246"
"7448","ENSG00000133112","TPT1","ENST00000527226"
"7449","ENSG00000133112","TPT1","ENST00000442760"
"7450","ENSG00000133112","TPT1","ENST00000616577"
"7451","ENSG00000267136","RP11-53B2.3","ENST00000585366"
"7452","ENSG00000261542","RP11-16E18.3","ENST00000569835"
"7453","ENSG00000201619","SNORA67","ENST00000364749"
"7454","ENSG00000207027","SNORA67","ENST00000384300"
"7455","ENSG00000207094","SNORA67","ENST00000384366"
"7456","ENSG00000207419","SNORA67","ENST00000384688"
"7457","ENSG00000212338","SNORA67","ENST00000391036"
"7458","ENSG00000212395","SNORA67","ENST00000391093"
"7459","ENSG00000252473","SNORA67","ENST00000516664"
"7460","ENSG00000277985","SNORA67","ENST00000384423"
"7461","ENSG00000026103","FAS","ENST00000612663"
"7462","ENSG00000026103","FAS","ENST00000355740"
"7463","ENSG00000026103","FAS","ENST00000352159"
"7464","ENSG00000026103","FAS","ENST00000484444"
"7465","ENSG00000026103","FAS","ENST00000357339"
"7466","ENSG00000026103","FAS","ENST00000488877"
"7467","ENSG00000026103","FAS","ENST00000494410"
"7468","ENSG00000026103","FAS","ENST00000479522"
"7469","ENSG00000026103","FAS","ENST00000492756"
"7470","ENSG00000026103","FAS","ENST00000355279"
"7471","ENSG00000026103","FAS","ENST00000460510"
"7472","ENSG00000026103","FAS","ENST00000477270"
"7473","ENSG00000026103","FAS","ENST00000313771"
"7474","ENSG00000026103","FAS","ENST00000466081"
"7475","ENSG00000026103","FAS","ENST00000371857"
"7476","ENSG00000026103","FAS","ENST00000494799"
"7477","ENSG00000026103","FAS","ENST00000487314"
"7478","LRG_134","FAS","LRG_134t1"
"7479","ENSG00000072858","SIDT1","ENST00000264852"
"7480","ENSG00000072858","SIDT1","ENST00000491730"
"7481","ENSG00000072858","SIDT1","ENST00000483946"
"7482","ENSG00000072858","SIDT1","ENST00000488390"
"7483","ENSG00000072858","SIDT1","ENST00000480746"
"7484","ENSG00000072858","SIDT1","ENST00000468728"
"7485","ENSG00000072858","SIDT1","ENST00000463226"
"7486","ENSG00000072858","SIDT1","ENST00000465803"
"7487","ENSG00000072858","SIDT1","ENST00000492863"
"7488","ENSG00000072858","SIDT1","ENST00000481891"
"7489","ENSG00000072858","SIDT1","ENST00000498152"
"7490","ENSG00000072858","SIDT1","ENST00000393830"
"7491","ENSG00000197520","FAM177B","ENST00000434700"
"7492","ENSG00000197520","FAM177B","ENST00000391880"
"7493","ENSG00000197520","FAM177B","ENST00000360827"
"7494","ENSG00000197520","FAM177B","ENST00000460763"
"7495","ENSG00000197520","FAM177B","ENST00000456298"
"7496","ENSG00000197520","FAM177B","ENST00000445590"
"7497","ENSG00000227671","RP11-488L18.4","ENST00000421406"
"7498","ENSG00000227671","RP11-488L18.4","ENST00000606173"
"7499","ENSG00000227671","RP11-488L18.4","ENST00000606212"
"7500","ENSG00000227671","RP11-488L18.4","ENST00000606454"
"7501","ENSG00000092068","SLC7A8","ENST00000339733"
"7502","ENSG00000092068","SLC7A8","ENST00000316902"
"7503","ENSG00000092068","SLC7A8","ENST00000397310"
"7504","ENSG00000092068","SLC7A8","ENST00000469263"
"7505","ENSG00000092068","SLC7A8","ENST00000453702"
"7506","ENSG00000092068","SLC7A8","ENST00000529705"
"7507","ENSG00000092068","SLC7A8","ENST00000528860"
"7508","ENSG00000092068","SLC7A8","ENST00000528806"
"7509","ENSG00000092068","SLC7A8","ENST00000528186"
"7510","ENSG00000092068","SLC7A8","ENST00000532568"
"7511","ENSG00000092068","SLC7A8","ENST00000524758"
"7512","ENSG00000092068","SLC7A8","ENST00000525062"
"7513","ENSG00000092068","SLC7A8","ENST00000422941"
"7514","ENSG00000092068","SLC7A8","ENST00000621729"
"7515","ENSG00000256812","CAPNS2","ENST00000457326"
"7516","ENSG00000175592","FOSL1","ENST00000448083"
"7517","ENSG00000175592","FOSL1","ENST00000312562"
"7518","ENSG00000175592","FOSL1","ENST00000531493"
"7519","ENSG00000175592","FOSL1","ENST00000532401"
"7520","ENSG00000175592","FOSL1","ENST00000534222"
"7521","ENSG00000174600","CMKLR1","ENST00000312143"
"7522","ENSG00000174600","CMKLR1","ENST00000552995"
"7523","ENSG00000174600","CMKLR1","ENST00000550402"
